route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed,exceptional,sub_agency_id
L24,1111100-3,24_2499_230213,"Náměstí Bratří Synků",,0,,L24V3,2,2,0,1
L24,1111100-3,24_2500_221216,"Vozovna Kobylisy",,1,,L24V4,2,0,1,1
L24,1111100-1,24_3663_230213,"Náměstí Bratří Synků",,0,,L24V1,2,2,0,1
L24,1111100-1,24_1535_230213,"Vozovna Kobylisy",,1,,L24V4,2,0,1,1
L24,1111100-1,24_3664_230213,"Náměstí Bratří Synků",,0,,L24V1,2,2,0,1
L24,1111100-1,24_2423_230213,"Vozovna Kobylisy",,1,,L24V2,2,0,0,1
L24,1111100-1,24_2627_230213,"Náměstí Bratří Synků",,0,,L24V3,2,2,0,1
L24,1111100-1,24_2439_230213,"Vozovna Kobylisy",,1,,L24V2,2,0,0,1
L24,1111100-1,24_2512_230213,"Náměstí Bratří Synků",,0,,L24V3,2,2,0,1
L24,1111100-1,24_1517_230213,"Vozovna Kobylisy",,1,,L24V4,2,0,1,1
L24,1111100-3,24_3866_230425,"Vozovna Kobylisy",,1,,L24V5,1,0,1,1
L24,1111100-3,24_2670_230213,"Náměstí Bratří Synků",,0,,L24V3,1,2,0,1
L24,1111100-3,24_2364_230213,"Vozovna Kobylisy",,1,,L24V2,1,0,0,1
L24,1111100-3,24_2688_230213,"Náměstí Bratří Synků",,0,,L24V3,1,2,0,1
L24,1111100-3,24_2561_230201,"Vozovna Kobylisy",,1,,L24V2,1,0,0,1
L24,1111100-3,24_2700_230213,"Náměstí Bratří Synků",,0,,L24V3,1,2,0,1
L24,1111100-3,24_2712_221216,"Vozovna Kobylisy",,1,,L24V2,1,0,0,1
L24,1111100-3,24_2531_230213,"Náměstí Bratří Synků",,0,,L24V3,1,2,0,1
L24,1111100-3,24_2722_230213,"Vozovna Kobylisy",,1,,L24V2,1,0,0,1
L24,1111100-3,24_2626_230213,"Náměstí Bratří Synků",,0,,L24V3,1,2,0,1
L24,1111100-3,24_2437_230213,"Vozovna Kobylisy",,1,,L24V2,1,0,0,1
L24,1111100-3,24_2522_230213,"Náměstí Bratří Synků",,0,,L24V3,1,2,0,1
L24,1111100-3,24_2454_230213,"Vozovna Kobylisy",,1,,L24V2,1,0,0,1
L24,1111100-3,24_3665_230213,"Vozovna Pankrác",,0,,L24V6,1,0,1,1
L24,1111100-3,24_2584_230213,"Vozovna Kobylisy",,1,,L24V5,2,0,1,1
L24,1111100-1,24_2687_230213,"Náměstí Bratří Synků",,0,,L24V3,2,2,0,1
L24,1111100-1,24_2377_230213,"Vozovna Kobylisy",,1,,L24V2,2,0,0,1
L24,1111100-1,24_2699_230213,"Náměstí Bratří Synků",,0,,L24V3,2,2,0,1
L24,1111100-1,24_2710_230213,"Vozovna Kobylisy",,1,,L24V2,2,0,0,1
L24,1111100-1,24_2711_230213,"Náměstí Bratří Synků",,0,,L24V3,2,2,0,1
L24,1111100-1,24_2563_221216,"Vozovna Kobylisy",,1,,L24V2,2,0,0,1
L24,1111100-1,24_2721_230213,"Náměstí Bratří Synků",,0,,L24V3,2,2,0,1
L24,1111100-1,24_2625_230213,"Vozovna Kobylisy",,1,,L24V2,2,0,0,1
L24,1111100-1,24_3666_230213,"Náměstí Bratří Synků",,0,,L24V3,2,2,0,1
L24,1111100-1,24_2452_230213,"Vozovna Kobylisy",,1,,L24V2,2,0,0,1
L24,1111100-1,24_2637_230213,"Náměstí Bratří Synků",,0,,L24V3,2,2,0,1
L24,1111100-1,24_2468_230213,"Vozovna Kobylisy",,1,,L24V2,2,0,0,1
L24,1111100-3,24_2657_230213,"Vozovna Pankrác",,0,,L24V6,2,0,1,1
L24,1111100-3,24_2598_221216,"Vozovna Kobylisy",,1,,L24V5,2,0,1,1
L24,1111100-1,24_2698_230213,"Náměstí Bratří Synků",,0,,L24V3,2,2,0,1
L24,1111100-1,24_1479_230213,"Vozovna Kobylisy",,1,,L24V2,2,0,0,1
L24,1111100-1,24_2709_230213,"Náměstí Bratří Synků",,0,,L24V3,2,2,0,1
L24,1111100-1,24_2719_221216,"Vozovna Kobylisy",,1,,L24V2,2,0,0,1
L24,1111100-1,24_2720_230213,"Náměstí Bratří Synků",,0,,L24V3,2,2,0,1
L24,1111100-1,24_2623_221216,"Vozovna Kobylisy",,1,,L24V2,2,0,0,1
L24,1111100-1,24_2624_230213,"Náměstí Bratří Synků",,0,,L24V3,2,2,0,1
L24,1111100-1,24_2565_230213,"Vozovna Kobylisy",,1,,L24V2,2,0,0,1
L24,1111100-1,24_2636_230213,"Náměstí Bratří Synků",,0,,L24V3,2,2,0,1
L24,1111100-1,24_2466_230213,"Vozovna Kobylisy",,1,,L24V2,2,0,0,1
L24,1111100-1,24_2646_230213,"Náměstí Bratří Synků",,0,,L24V3,2,2,0,1
L24,1111100-1,24_1539_230213,"Vozovna Kobylisy",,1,,L24V2,2,0,0,1
L24,1111100-3,24_2550_230213,"Vozovna Pankrác",,0,,L24V6,2,0,1,1
L24,1111100-1,24_2612_230213,"Náměstí Bratří Synků",,0,,L24V1,1,2,0,1
L24,1111100-1,24_2613_230213,"Vozovna Kobylisy",,1,,L24V2,1,0,0,1
L24,1111100-1,24_2708_230213,"Náměstí Bratří Synků",,0,,L24V3,1,2,0,1
L24,1111100-1,24_2392_230213,"Vozovna Kobylisy",,1,,L24V2,1,0,0,1
L24,1111100-1,24_2718_230213,"Náměstí Bratří Synků",,0,,L24V3,1,2,0,1
L24,1111100-1,24_2621_221216,"Vozovna Kobylisy",,1,,L24V2,1,0,0,1
L24,1111100-1,24_2622_230213,"Náměstí Bratří Synků",,0,,L24V3,1,2,0,1
L24,1111100-1,24_2634_221216,"Vozovna Kobylisy",,1,,L24V2,1,0,0,1
L24,1111100-1,24_2635_230213,"Náměstí Bratří Synků",,0,,L24V3,1,2,0,1
L24,1111100-1,24_2644_230213,"Vozovna Kobylisy",,1,,L24V2,1,0,0,1
L24,1111100-1,24_2645_230213,"Náměstí Bratří Synků",,0,,L24V3,1,2,0,1
L24,1111100-1,24_2472_230213,"Vozovna Kobylisy",,1,,L24V2,1,0,0,1
L24,1111100-1,24_2656_230213,"Náměstí Bratří Synků",,0,,L24V3,1,2,0,1
L24,1111100-1,24_2323_230213,"Vozovna Kobylisy",,1,,L24V4,1,0,1,1
L24,1111100-3,24_2301_230403,"Vozovna Kobylisy",,1,,L24V5,1,0,1,1
L24,1111100-3,24_2717_230213,"Náměstí Bratří Synků",,0,,L24V3,1,2,0,1
L24,1111100-3,24_2409_230213,"Vozovna Kobylisy",,1,,L24V2,1,0,0,1
L24,1111100-3,24_2601_230213,"Náměstí Bratří Synků",,0,,L24V3,1,2,0,1
L24,1111100-3,24_2632_221216,"Vozovna Kobylisy",,1,,L24V2,1,0,0,1
L24,1111100-3,24_2633_230213,"Náměstí Bratří Synků",,0,,L24V3,1,2,0,1
L24,1111100-3,24_2642_230213,"Vozovna Kobylisy",,1,,L24V2,1,0,0,1
L24,1111100-3,24_2643_230213,"Náměstí Bratří Synků",,0,,L24V3,1,2,0,1
L24,1111100-3,24_2655_230201,"Vozovna Kobylisy",,1,,L24V2,1,0,0,1
L24,1111100-3,24_2566_230213,"Náměstí Bratří Synků",,0,,L24V3,1,2,0,1
L24,1111100-3,24_2321_230213,"Vozovna Kobylisy",,1,,L24V2,1,0,0,1
L24,1111100-3,24_2666_230213,"Náměstí Bratří Synků",,0,,L24V3,1,2,0,1
L24,1111100-3,24_2338_230213,"Vozovna Kobylisy",,1,,L24V2,1,0,0,1
L24,1111100-3,24_3476_230403,"Vozovna Pankrác",,0,,L24V6,1,0,1,1
L24,1111100-1,24_3669_230213,"Vozovna Kobylisy",,1,,L24V5,2,0,1,1
L24,1111100-1,24_3670_230213,"Vozovna Pankrác",,0,,L24V6,2,0,1,1
L24,1111100-1,24_3671_230213,"Vozovna Kobylisy",,1,,L24V5,2,0,1,1
L24,1111100-1,24_2665_230213,"Náměstí Bratří Synků",,0,,L24V3,2,2,0,1
L24,1111100-1,24_2336_230213,"Vozovna Kobylisy",,1,,L24V2,2,0,0,1
L24,1111100-1,24_2568_230213,"Náměstí Bratří Synků",,0,,L24V3,2,2,0,1
L24,1111100-1,24_2582_230213,"Vozovna Kobylisy",,1,,L24V2,2,0,0,1
L24,1111100-1,24_2685_230213,"Vozovna Pankrác",,0,,L24V6,2,0,1,1
L24,1111100-1,24_2474_230213,"Náměstí Bratří Synků",,0,,L24V1,2,2,0,1
L24,1111100-1,24_2407_230213,"Vozovna Kobylisy",,1,,L24V2,2,0,0,1
L24,1111100-1,24_2614_230213,"Náměstí Bratří Synků",,0,,L24V3,2,2,0,1
L24,1111100-1,24_2477_230213,"Vozovna Kobylisy",,1,,L24V4,2,0,1,1
L24,1111100-1,24_2668_230213,"Náměstí Bratří Synků",,0,,L24V1,2,2,0,1
L24,1111100-1,24_2351_230213,"Vozovna Kobylisy",,1,,L24V2,2,0,0,1
L24,1111100-1,24_2679_230213,"Náměstí Bratří Synků",,0,,L24V3,2,2,0,1
L24,1111100-1,24_2596_230213,"Vozovna Kobylisy",,1,,L24V4,2,0,1,1
L25,1111100-1,25_6895_230417,"Lehovec",,0,,L25V1,1,0,1,1
L25,1111100-1,25_6896_230213,"Bílá Hora",,1,,L25V5,1,0,0,1
L25,1111100-1,25_6897_230417,"Lehovec",,0,,L25V4,1,0,0,1
L25,1111100-1,25_6898_230213,"Bílá Hora",,1,,L25V5,1,0,0,1
L25,1111100-1,25_6899_230417,"Lehovec",,0,,L25V4,1,0,0,1
L25,1111100-1,25_6900_230213,"Bílá Hora",,1,,L25V5,1,0,0,1
L25,1111100-1,25_6901_230417,"Lehovec",,0,,L25V4,1,0,0,1
L25,1111100-1,25_6902_230213,"Bílá Hora",,1,,L25V5,1,0,0,1
L25,1111100-1,25_6903_230417,"Lehovec",,0,,L25V4,1,0,0,1
L25,1111100-1,25_6904_230213,"Bílá Hora",,1,,L25V5,1,0,0,1
L25,1111100-1,25_6905_230417,"Lehovec",,0,,L25V4,1,0,0,1
L25,1111100-1,25_6906_230213,"Bílá Hora",,1,,L25V5,1,0,0,1
L25,1111100-1,25_6907_230417,"Lehovec",,0,,L25V4,1,0,0,1
L25,1111100-1,25_6908_230213,"Vozovna Žižkov",,1,,L25V6,1,0,1,1
L25,1111100-1,25_6909_230417,"Lehovec",,0,,L25V1,2,0,1,1
L25,1111100-1,25_6910_230213,"Bílá Hora",,1,,L25V5,2,0,0,1
L25,1111100-1,25_6911_230417,"Lehovec",,0,,L25V4,2,0,0,1
L25,1111100-1,25_6912_230213,"Bílá Hora",,1,,L25V5,2,0,0,1
L25,1111100-1,25_6913_230417,"Lehovec",,0,,L25V4,2,0,0,1
L25,1111100-1,25_6914_230213,"Bílá Hora",,1,,L25V5,2,0,0,1
L25,1111100-1,25_6915_230417,"Lehovec",,0,,L25V4,2,0,0,1
L25,1111100-1,25_6916_230213,"Bílá Hora",,1,,L25V5,2,0,0,1
L25,1111100-1,25_6917_230417,"Lehovec",,0,,L25V4,2,0,0,1
L25,1111100-1,25_6918_230213,"Bílá Hora",,1,,L25V5,2,0,0,1
L25,1111100-1,25_6919_230417,"Lehovec",,0,,L25V4,2,0,0,1
L25,1111100-1,25_6920_230213,"Bílá Hora",,1,,L25V5,2,0,0,1
L25,1111100-1,25_6921_230417,"Lehovec",,0,,L25V4,2,0,0,1
L25,1111100-1,25_6922_230213,"Bílá Hora",,1,,L25V5,2,0,0,1
L25,1111100-3,25_2551_230424,"Bílá Hora",,1,,L25V7,1,0,1,1
L25,1111100-1,25_6926_230417,"Lehovec",,0,,L25V4,1,0,0,1
L25,1111100-1,25_6927_230213,"Bílá Hora",,1,,L25V5,1,0,0,1
L25,1111100-1,25_6928_230417,"Lehovec",,0,,L25V4,1,0,0,1
L25,1111100-1,25_6929_230213,"Bílá Hora",,1,,L25V5,1,0,0,1
L25,1111100-1,25_6930_230417,"Lehovec",,0,,L25V4,1,0,0,1
L25,1111100-1,25_6931_230213,"Bílá Hora",,1,,L25V5,1,0,0,1
L25,1111100-1,25_6932_230417,"Lehovec",,0,,L25V4,1,0,0,1
L25,1111100-1,25_6933_230213,"Bílá Hora",,1,,L25V5,1,0,0,1
L25,1111100-1,25_6934_230417,"Lehovec",,0,,L25V4,1,0,0,1
L25,1111100-1,25_6935_230213,"Bílá Hora",,1,,L25V5,1,0,0,1
L25,1111100-1,25_6936_230417,"Lehovec",,0,,L25V4,1,0,0,1
L25,1111100-1,25_6937_230213,"Bílá Hora",,1,,L25V5,1,0,0,1
L25,1111100-3,25_1812_230417,"Vozovna Vokovice",,0,,L25V8,1,0,1,1
L25,1111100-1,25_6939_230417,"Lehovec",,0,,L25V1,1,0,1,1
L25,1111100-1,25_6940_230417,"Bílá Hora",,1,,L25V5,1,0,0,1
L25,1111100-1,25_6941_230417,"Lehovec",,0,,L25V4,1,0,0,1
L25,1111100-1,25_6942_230417,"Bílá Hora",,1,,L25V5,1,0,0,1
L25,1111100-1,25_6943_230417,"Lehovec",,0,,L25V4,1,0,0,1
L25,1111100-1,25_6944_230417,"Bílá Hora",,1,,L25V5,1,0,0,1
L25,1111100-1,25_6945_230417,"Lehovec",,0,,L25V4,1,0,0,1
L25,1111100-1,25_6946_230417,"Bílá Hora",,1,,L25V5,1,0,0,1
L25,1111100-1,25_6947_230417,"Lehovec",,0,,L25V4,1,0,0,1
L25,1111100-1,25_6948_230417,"Bílá Hora",,1,,L25V5,1,0,0,1
L25,1111100-1,25_6949_230417,"Lehovec",,0,,L25V4,1,0,0,1
L25,1111100-1,25_6950_230417,"Bílá Hora",,1,,L25V5,1,0,0,1
L25,1111100-1,25_6951_230417,"Lehovec",,0,,L25V4,1,0,0,1
L25,1111100-1,25_6952_230417,"Bílá Hora",,1,,L25V5,1,0,0,1
L25,1111111-27,25_6953_230415,"Lehovec",,0,,L25V4,1,0,0,1
L25,1111111-27,25_6954_230325,"Bílá Hora",,1,,L25V5,1,0,0,1
L25,1111100-1,25_6956_230417,"Vozovna Žižkov",,1,,L25V6,1,0,1,1
L25,1111100-1,25_6957_230417,"Lehovec",,0,,L25V1,2,0,1,1
L25,1111100-1,25_6958_230213,"Bílá Hora",,1,,L25V5,2,0,0,1
L25,1111100-1,25_6959_230417,"Lehovec",,0,,L25V4,2,0,0,1
L25,1111100-1,25_6960_230213,"Bílá Hora",,1,,L25V5,2,0,0,1
L25,1111100-1,25_6961_230417,"Lehovec",,0,,L25V4,2,0,0,1
L25,1111100-1,25_6962_230213,"Bílá Hora",,1,,L25V5,2,0,0,1
L25,1111100-1,25_6963_230417,"Lehovec",,0,,L25V4,2,0,0,1
L25,1111100-1,25_6964_230213,"Bílá Hora",,1,,L25V5,2,0,0,1
L25,1111100-1,25_6965_230417,"Lehovec",,0,,L25V4,2,0,0,1
L25,1111100-1,25_6966_230213,"Bílá Hora",,1,,L25V5,2,0,0,1
L25,1111100-1,25_6967_230417,"Lehovec",,0,,L25V4,2,0,0,1
L25,1111100-1,25_6968_230213,"Bílá Hora",,1,,L25V5,2,0,0,1
L25,1111100-1,25_6969_230417,"Lehovec",,0,,L25V4,2,0,0,1
L25,1111100-1,25_6970_230213,"Vozovna Žižkov",,1,,L25V6,2,0,1,1
L25,1111100-1,25_7466_230424,"Lehovec",,0,,L25V11,1,0,1,1
L25,1111100-1,25_6972_230213,"Bílá Hora",,1,,L25V5,1,0,0,1
L25,1111100-1,25_6973_230417,"Lehovec",,0,,L25V4,1,0,0,1
L25,1111100-1,25_6974_230213,"Bílá Hora",,1,,L25V5,1,0,0,1
L25,1111100-1,25_6975_230417,"Lehovec",,0,,L25V4,1,0,0,1
L25,1111100-1,25_6976_230213,"Bílá Hora",,1,,L25V5,1,0,0,1
L25,1111100-1,25_6977_230417,"Lehovec",,0,,L25V4,1,0,0,1
L25,1111100-1,25_6978_230213,"Bílá Hora",,1,,L25V5,1,0,0,1
L25,1111100-1,25_6979_230417,"Lehovec",,0,,L25V4,1,0,0,1
L25,1111100-1,25_6980_230213,"Bílá Hora",,1,,L25V5,1,0,0,1
L25,1111100-1,25_6981_230417,"Lehovec",,0,,L25V4,1,0,0,1
L25,1111100-1,25_6982_230213,"Bílá Hora",,1,,L25V5,1,0,0,1
L25,1111100-1,25_6983_230417,"Lehovec",,0,,L25V4,1,0,0,1
L25,1111100-1,25_6984_230213,"Bílá Hora",,1,,L25V5,1,0,0,1
L25,1111111-27,25_6987_230415,"Lehovec",,0,,L25V4,1,0,0,1
L25,1111100-3,25_6775_230424,"Bílá Hora",,1,,L25V7,1,0,1,1
L25,1111100-1,25_6990_230417,"Lehovec",,0,,L25V4,1,0,0,1
L25,1111100-1,25_6991_230213,"Bílá Hora",,1,,L25V5,1,0,0,1
L25,1111100-1,25_6992_230417,"Lehovec",,0,,L25V4,1,0,0,1
L25,1111100-1,25_6993_230213,"Bílá Hora",,1,,L25V5,1,0,0,1
L25,1111100-1,25_6994_230417,"Lehovec",,0,,L25V4,1,0,0,1
L25,1111100-1,25_6995_230213,"Bílá Hora",,1,,L25V5,1,0,0,1
L25,1111100-1,25_6996_230417,"Lehovec",,0,,L25V4,1,0,0,1
L25,1111100-1,25_6997_230213,"Bílá Hora",,1,,L25V5,1,0,0,1
L25,1111100-1,25_6998_230417,"Lehovec",,0,,L25V4,1,0,0,1
L25,1111100-1,25_6999_230213,"Bílá Hora",,1,,L25V5,1,0,0,1
L25,1111100-1,25_7000_230417,"Lehovec",,0,,L25V4,1,0,0,1
L25,1111100-1,25_7001_230213,"Bílá Hora",,1,,L25V5,1,0,0,1
L25,1111100-3,25_2373_230417,"Vozovna Vokovice",,0,,L25V8,1,0,1,1
L25,1111100-3,25_7467_230424,"Bílá Hora",,1,,L25V7,2,0,1,1
L25,1111100-1,25_7004_230417,"Lehovec",,0,,L25V4,2,0,0,1
L25,1111100-1,25_7005_230213,"Bílá Hora",,1,,L25V5,2,0,0,1
L25,1111100-1,25_5479_230213,"Vozovna Vokovice",,0,,L25V8,2,0,1,1
L25,1111100-1,25_6777_230424,"Bílá Hora",,1,,L25V7,2,0,1,1
L25,1111100-1,25_7007_230417,"Lehovec",,0,,L25V4,2,0,0,1
L25,1111100-1,25_7008_230213,"Bílá Hora",,1,,L25V5,2,0,0,1
L25,1111100-1,25_7009_230417,"Lehovec",,0,,L25V4,2,0,0,1
L25,1111100-1,25_7010_230213,"Bílá Hora",,1,,L25V5,2,0,0,1
L25,1111100-1,25_7011_230417,"Lehovec",,0,,L25V4,2,0,0,1
L25,1111111-25,25_7127_230213,"Bílá Hora",,1,,L25V5,2,0,0,1
L25,1111100-3,25_1219_230425,"Vozovna Vokovice",,0,,L25V8,2,0,1,1
L25,1111100-1,25_7013_230417,"Lehovec",,0,,L25V1,1,0,1,1
L25,1111100-1,25_7014_230417,"Bílá Hora",,1,,L25V5,1,0,0,1
L25,1111100-1,25_7015_230417,"Lehovec",,0,,L25V4,1,0,0,1
L25,1111100-1,25_7016_230417,"Bílá Hora",,1,,L25V5,1,0,0,1
L25,1111100-1,25_7017_230417,"Lehovec",,0,,L25V4,1,0,0,1
L25,1111100-1,25_7018_230417,"Bílá Hora",,1,,L25V5,1,0,0,1
L25,1111100-1,25_7019_230417,"Lehovec",,0,,L25V4,1,0,0,1
L25,1111100-1,25_7020_230417,"Bílá Hora",,1,,L25V5,1,0,0,1
L25,1111100-1,25_7021_230417,"Lehovec",,0,,L25V4,1,0,0,1
L25,1111100-1,25_7022_230417,"Bílá Hora",,1,,L25V5,1,0,0,1
L25,1111100-1,25_7023_230417,"Lehovec",,0,,L25V4,1,0,0,1
L25,1111100-1,25_7024_230417,"Bílá Hora",,1,,L25V5,1,0,0,1
L25,1111100-1,25_7025_230417,"Lehovec",,0,,L25V4,1,0,0,1
L25,1111100-1,25_7026_230417,"Bílá Hora",,1,,L25V5,1,0,0,1
L25,1111100-1,25_7029_230417,"Lehovec",,0,,L25V1,2,0,1,1
L25,1111100-1,25_7030_230213,"Bílá Hora",,1,,L25V5,2,0,0,1
L25,1111100-1,25_7031_230417,"Lehovec",,0,,L25V4,2,0,0,1
L25,1111100-1,25_7032_230213,"Bílá Hora",,1,,L25V5,2,0,0,1
L25,1111100-1,25_7033_230417,"Lehovec",,0,,L25V4,2,0,0,1
L25,1111100-1,25_7034_230213,"Bílá Hora",,1,,L25V5,2,0,0,1
L25,1111100-1,25_7035_230417,"Lehovec",,0,,L25V4,2,0,0,1
L25,1111100-1,25_7036_230213,"Bílá Hora",,1,,L25V5,2,0,0,1
L25,1111100-1,25_7037_230417,"Lehovec",,0,,L25V4,2,0,0,1
L25,1111100-1,25_7038_230213,"Bílá Hora",,1,,L25V5,2,0,0,1
L25,1111100-1,25_7039_230417,"Lehovec",,0,,L25V4,2,0,0,1
L25,1111100-1,25_7040_230213,"Bílá Hora",,1,,L25V5,2,0,0,1
L25,1111100-1,25_7041_230417,"Lehovec",,0,,L25V4,2,0,0,1
L25,1111111-27,25_7042_230213,"Bílá Hora",,1,,L25V5,2,0,0,1
L25,1111111-27,25_7043_230417,"Lehovec",,0,,L25V4,2,0,0,1
L25,1111111-27,25_7044_230213,"Vozovna Žižkov",,1,,L25V6,2,0,1,1
L25,1111100-1,25_7045_230417,"Lehovec",,0,,L25V4,1,0,0,1
L25,1111100-1,25_7046_230213,"Bílá Hora",,1,,L25V5,1,0,0,1
L25,1111100-1,25_7047_230417,"Lehovec",,0,,L25V4,1,0,0,1
L25,1111100-1,25_7048_230213,"Bílá Hora",,1,,L25V5,1,0,0,1
L25,1111100-1,25_7049_230417,"Lehovec",,0,,L25V4,1,0,0,1
L25,1111100-1,25_7050_230213,"Bílá Hora",,1,,L25V5,1,0,0,1
L25,1111100-1,25_7051_230417,"Lehovec",,0,,L25V4,1,0,0,1
L25,1111100-1,25_7052_230213,"Bílá Hora",,1,,L25V5,1,0,0,1
L25,1111100-1,25_7053_230417,"Lehovec",,0,,L25V4,1,0,0,1
L25,1111100-1,25_7054_230213,"Bílá Hora",,1,,L25V5,1,0,0,1
L25,1111100-1,25_7055_230417,"Lehovec",,0,,L25V4,1,0,0,1
L25,1111100-1,25_7056_230213,"Bílá Hora",,1,,L25V5,1,0,0,1
L25,1111100-1,25_7057_230417,"Lehovec",,0,,L25V4,1,0,0,1
L25,1111100-1,25_7291_230301,"Vozovna Vokovice",,0,,L25V8,1,0,1,1
L25,1111100-1,25_6781_230424,"Bílá Hora",,1,,L25V7,2,0,1,1
L25,1111100-1,25_7061_230417,"Lehovec",,0,,L25V4,2,0,0,1
L25,1111100-1,25_7062_230417,"Bílá Hora",,1,,L25V5,2,0,0,1
L25,1111100-1,25_7063_230417,"Lehovec",,0,,L25V4,2,0,0,1
L25,1111100-1,25_7064_230417,"Bílá Hora",,1,,L25V5,2,0,0,1
L25,1111100-1,25_7065_230417,"Lehovec",,0,,L25V4,2,0,0,1
L25,1111100-1,25_7066_230417,"Bílá Hora",,1,,L25V5,2,0,0,1
L25,1111100-1,25_7067_230417,"Lehovec",,0,,L25V4,2,0,0,1
L25,1111100-1,25_7068_230417,"Bílá Hora",,1,,L25V5,2,0,0,1
L25,1111100-1,25_7069_230417,"Lehovec",,0,,L25V4,2,0,0,1
L25,1111100-1,25_7070_230417,"Bílá Hora",,1,,L25V5,2,0,0,1
L25,1111100-1,25_7071_230417,"Lehovec",,0,,L25V4,2,0,0,1
L25,1111100-1,25_7072_230417,"Bílá Hora",,1,,L25V5,2,0,0,1
L25,1111100-1,25_5523_230417,"Vozovna Vokovice",,0,,L25V8,2,0,1,1
L25,1111100-1,25_7073_230417,"Lehovec",,0,,L25V4,1,0,0,1
L25,1111100-1,25_7074_230213,"Bílá Hora",,1,,L25V5,1,0,0,1
L25,1111100-1,25_7075_230417,"Lehovec",,0,,L25V4,1,0,0,1
L25,1111100-1,25_7076_230213,"Bílá Hora",,1,,L25V5,1,0,0,1
L25,1111100-1,25_7077_230417,"Lehovec",,0,,L25V4,1,0,0,1
L25,1111100-1,25_7078_230213,"Bílá Hora",,1,,L25V5,1,0,0,1
L25,1111100-1,25_7079_230417,"Lehovec",,0,,L25V4,1,0,0,1
L25,1111100-1,25_7080_230213,"Bílá Hora",,1,,L25V5,1,0,0,1
L25,1111100-1,25_7081_230417,"Lehovec",,0,,L25V4,1,0,0,1
L25,1111100-1,25_7082_230213,"Bílá Hora",,1,,L25V5,1,0,0,1
L25,1111100-1,25_7083_230417,"Lehovec",,0,,L25V4,1,0,0,1
L25,1111100-1,25_7084_230213,"Bílá Hora",,1,,L25V5,1,0,0,1
L25,1111100-1,25_7085_230417,"Lehovec",,0,,L25V4,1,0,0,1
L25,1111100-1,25_7086_230213,"Vozovna Žižkov",,1,,L25V6,1,0,1,1
L25,1111100-1,25_6784_230424,"Bílá Hora",,1,,L25V7,2,0,1,1
L25,1111100-1,25_7088_230417,"Lehovec",,0,,L25V4,2,0,0,1
L25,1111100-1,25_7089_230213,"Bílá Hora",,1,,L25V5,2,0,0,1
L25,1111100-1,25_5534_230213,"Vozovna Vokovice",,0,,L25V8,2,0,1,1
L25,1111100-1,25_6785_230424,"Bílá Hora",,1,,L25V7,2,0,1,1
L25,1111100-1,25_7091_230417,"Lehovec",,0,,L25V4,2,0,0,1
L25,1111100-1,25_7092_230213,"Bílá Hora",,1,,L25V5,2,0,0,1
L25,1111100-1,25_7093_230417,"Lehovec",,0,,L25V4,2,0,0,1
L25,1111100-1,25_7094_230213,"Bílá Hora",,1,,L25V5,2,0,0,1
L25,1111100-1,25_7095_230417,"Lehovec",,0,,L25V4,2,0,0,1
L25,1111100-1,25_7096_230213,"Bílá Hora",,1,,L25V5,2,0,0,1
L25,1111100-1,25_6786_230213,"Vozovna Vokovice",,0,,L25V8,2,0,1,1
L25,1111100-1,25_7453_230417,"Lehovec",,0,,L25V15,1,0,1,1
L25,1111100-1,25_7098_230301,"Bílá Hora",,1,,L25V5,1,0,0,1
L25,1111100-1,25_7099_230417,"Lehovec",,0,,L25V4,1,0,0,1
L25,1111100-1,25_7100_230301,"Bílá Hora",,1,,L25V5,1,0,0,1
L25,1111100-1,25_7101_230417,"Lehovec",,0,,L25V4,1,0,0,1
L25,1111100-1,25_7102_230301,"Bílá Hora",,1,,L25V5,1,0,0,1
L25,1111100-1,25_7103_230417,"Lehovec",,0,,L25V4,1,0,0,1
L25,1111100-1,25_7104_230301,"Bílá Hora",,1,,L25V5,1,0,0,1
L25,1111100-1,25_7105_230417,"Lehovec",,0,,L25V4,1,0,0,1
L25,1111100-1,25_7106_230301,"Bílá Hora",,1,,L25V5,1,0,0,1
L25,1111100-1,25_7107_230417,"Lehovec",,0,,L25V4,1,0,0,1
L25,1111100-1,25_7108_230301,"Bílá Hora",,1,,L25V5,1,0,0,1
L25,1111100-1,25_7109_230417,"Lehovec",,0,,L25V4,1,0,0,1
L25,1111111-27,25_7110_230301,"Bílá Hora",,1,,L25V5,1,0,0,1
L25,1111100-1,25_7293_230301,"Krematorium Strašnice",,1,,L92V5,1,2,1,1
L25,1111100-1,25_7460_230417,"Lehovec",,0,,L25V9,2,0,1,1
L25,1111100-1,25_7114_230213,"Bílá Hora",,1,,L25V5,2,0,0,1
L25,1111100-1,25_7115_230417,"Lehovec",,0,,L25V4,2,0,0,1
L25,1111100-1,25_7116_230213,"Bílá Hora",,1,,L25V5,2,0,0,1
L25,1111100-1,25_7117_230417,"Lehovec",,0,,L25V4,2,0,0,1
L25,1111100-1,25_7118_230313,"Vozovna Kobylisy",,1,,L25V10,2,0,1,1
L25,1111100-1,25_7119_230417,"Lehovec",,0,,L25V9,2,0,1,1
L25,1111100-1,25_7120_230213,"Bílá Hora",,1,,L25V5,2,0,0,1
