route_id,direction_id,stop_id,stop_sequence
L642,1,U9857Z1,6
L642,1,U9856Z1,7
L642,1,U9846Z2,8
L642,1,U9845Z2,9
L642,1,U9842Z1,10
L642,1,U2906Z2,11
L642,1,U9840Z2,12
L642,1,U9839Z2,13
L642,1,U9800Z2,14
L642,1,U3284Z2,15
L642,1,U9799Z2,16
L642,1,U9798Z2,17
L642,1,U9797Z2,18
L642,0,U9798Z1,1
L642,0,U9799Z1,2
L642,0,U3284Z1,3
L642,0,U9800Z1,4
L642,0,U9839Z1,5
L642,0,U9840Z1,6
L642,0,U2906Z1,7
L642,0,U9842Z2,8
L642,0,U9845Z1,9
L642,0,U9846Z1,10
L642,0,U9856Z2,11
L642,0,U9857Z2,12
L642,0,U9860Z2,13
L642,0,U9779Z3,14
L642,0,U9616Z7,15
L642,0,U9617Z2,16
L642,0,U9618Z9,17
L643,1,U9790Z1,1
L643,1,U9789Z1,2
L643,1,U9785Z1,3
L643,1,U9618Z3,4
L643,1,U9617Z1,5
L643,1,U9616Z2,6
L643,1,U9615Z3,7
L643,1,U9788Z1,8
L643,1,U9824Z2,9
L643,1,U9825Z2,10
L643,1,U7347Z2,11
L643,1,U4616Z2,12
L643,1,U7349Z2,13
L643,1,U7348Z2,14
L643,1,U7351Z1,15
L643,0,U7351Z1,1
L643,0,U7350Z1,2
L643,0,U7348Z1,3
L643,0,U7349Z1,4
L643,0,U4616Z1,5
L643,0,U7347Z1,6
L643,0,U9825Z1,7
L643,0,U9824Z1,8
L643,0,U9788Z2,9
L643,0,U9615Z4,10
L643,0,U9616Z6,11
L643,0,U9617Z2,12
L643,0,U9618Z1,13
L643,0,U9785Z2,14
L643,0,U9789Z2,15
L643,0,U9790Z1,16
L643,0,U9802Z4,17
L643,0,U9803Z1,18
L646,1,U4717Z2,1
L646,1,U4716Z2,2
L646,1,U4715Z2,3
L646,1,U4714Z2,4
L646,1,U4713Z2,5
L646,1,U7494Z2,6
L646,1,U4432Z1,7
L646,1,U7484Z2,8
L646,1,U4367Z2,9
L646,1,U1479Z2,10
L646,1,U4366Z2,11
L646,1,U4365Z1,12
L646,1,U4364Z1,13
L646,1,U4363Z2,14
L646,1,U4359Z1,15
L646,1,U4358Z1,16
L646,1,U4361Z1,17
L646,1,U4247Z2,18
L646,1,U2346Z1,19
L646,1,U4248Z1,20
L646,1,U2235Z1,21
L646,1,U2286Z1,22
L646,1,U2236Z2,23
L646,1,U2286Z2,24
L646,1,U4224Z2,25
L646,1,U2285Z2,26
L646,1,U2444Z1,27
L646,1,U2284Z2,28
L646,1,U1693Z2,29
L646,0,U1693Z1,1
L646,0,U2284Z1,2
L646,0,U2444Z2,3
L646,0,U2285Z1,4
L646,0,U4224Z1,5
L646,0,U2286Z1,6
L646,0,U2236Z3,7
L646,0,U2286Z2,8
L646,0,U2235Z2,9
L646,0,U4248Z1,10
L646,0,U2346Z2,11
L646,0,U4247Z1,12
L646,0,U4361Z1,13
L646,0,U4358Z1,14
L646,0,U4359Z1,15
L646,0,U4363Z1,16
L646,0,U4364Z2,17
L646,0,U4365Z2,18
L646,0,U4366Z1,19
L646,0,U1479Z1,20
L646,0,U4367Z2,21
L646,0,U7484Z1,22
L646,0,U4432Z2,23
L646,0,U7494Z1,24
L646,0,U4713Z1,25
L646,0,U4714Z1,26
L646,0,U4715Z1,27
L646,0,U4716Z1,28
L646,0,U4717Z2,29
L646,0,U4608Z1,30
L649,1,U3273Z1,1
L649,1,U9776Z2,2
L649,1,U9778Z1,3
L649,0,U9778Z1,1
L649,0,U9777Z1,2
L649,0,U9776Z2,3
L649,0,U3273Z1,4
L650,1,U4777Z9,1
L650,1,U4786Z1,2
L650,1,U9269Z2,3
L650,1,U9268Z2,4
L650,1,U9272Z2,5
L650,1,U9200Z2,6
L650,1,U4878Z2,7
L650,1,U9202Z2,8
L650,1,U9123Z2,9
L650,1,U9125Z2,10
L650,1,U9127Z2,11
L650,1,U4438Z2,12
L650,1,U31432Z2,13
L650,1,U31431Z2,14
L650,1,U9004Z2,15
L650,1,U31430Z2,16
L650,1,U31429Z2,17
L650,1,U31428Z2,18
L650,1,U31427Z2,19
L650,1,U31426Z2,20
L650,1,U31425Z2,21
L650,1,U31424Z1,22
L650,1,U31423Z2,23
L650,1,U31422Z2,24
L650,1,U31421Z2,25
L650,1,U31420Z1,26
L650,1,U31419Z2,27
L650,1,U31418Z2,28
L650,1,U32106Z2,29
L650,1,U31417Z2,30
L650,1,U31416Z1,31
L650,1,U31415Z5,32
L650,1,U31414Z2,33
L650,1,U31412Z2,34
L650,1,U31411Z2,35
L650,1,U31410Z2,36
L650,1,U31409Z1,37
L650,0,U31409Z1,1
L650,0,U31410Z1,2
L650,0,U31411Z1,3
L650,0,U31412Z1,4
L650,0,U31414Z1,5
L650,0,U31415Z5,6
L650,0,U31416Z1,7
L650,0,U31417Z1,8
L650,0,U31418Z1,9
L650,0,U31419Z1,10
L650,0,U31420Z1,11
L650,0,U31421Z1,12
L650,0,U31422Z1,13
L650,0,U31423Z1,14
L650,0,U31424Z1,15
L650,0,U31425Z1,16
L650,0,U31426Z1,17
L650,0,U31427Z1,18
L650,0,U31428Z1,19
L650,0,U31429Z1,20
L650,0,U31430Z1,21
L650,0,U9004Z1,22
L650,0,U31431Z1,23
L650,0,U31432Z1,24
L650,0,U4438Z1,25
L650,0,U9127Z1,26
L650,0,U9125Z1,27
L650,0,U9123Z1,28
L650,0,U9202Z1,29
L650,0,U4878Z1,30
L650,0,U9200Z1,31
L650,0,U9272Z1,32
L650,0,U9268Z1,33
L650,0,U9269Z1,34
L650,0,U4835Z1,35
L650,0,U4786Z2,36
L650,0,U4777Z15,37
L651,1,U1554Z1,1
L651,1,U4281Z2,2
L651,1,U1552Z2,3
L651,1,U1551Z2,4
L651,1,U1555Z2,5
L651,1,U1557Z2,6
L651,1,U1549Z2,7
L651,1,U1548Z2,8
L651,1,U1547Z2,9
L651,1,U1546Z2,10
L651,0,U1546Z2,1
L651,0,U1547Z1,2
L651,0,U1548Z1,3
L651,0,U1549Z1,4
L651,0,U1557Z1,5
L651,0,U1555Z1,6
L651,0,U1551Z1,7
L651,0,U1552Z1,8
L651,0,U4281Z1,9
L651,0,U1554Z1,10
L652,1,U1981Z1,1
L652,1,U1982Z2,2
L652,1,U1980Z2,3
L652,1,U2147Z1,4
L652,1,U2148Z1,5
L652,1,U2305Z3,6
L652,1,U2146Z1,7
L652,1,U2307Z2,8
L652,1,U1979Z2,9
L652,1,U1978Z2,10
L652,1,U2016Z1,11
L652,0,U2016Z1,1
L652,0,U1978Z1,2
L652,0,U1979Z3,3
L652,0,U2307Z1,4
L652,0,U2146Z2,5
L652,0,U2305Z4,6
L652,0,U2148Z2,7
L652,0,U2147Z2,8
L652,0,U1980Z3,9
L652,0,U1982Z3,10
L652,0,U1981Z1,11
L653,1,U2068Z1,1
L653,1,U2090Z2,2
L653,1,U2067Z2,3
L653,1,U2066Z2,4
L653,1,U2059Z1,5
L653,1,U2168Z2,6
L653,1,U2046Z1,7
L653,0,U2046Z2,1
L653,0,U2168Z1,2
L653,0,U2059Z2,3
L653,0,U2066Z1,4
L653,0,U2067Z1,5
L653,0,U2090Z1,6
L653,0,U2068Z1,7
L655,1,U1610Z2,1
L655,1,U5082Z2,2
L655,1,U2355Z2,3
L655,1,U2354Z2,4
L655,1,U1499Z2,5
L655,1,U1608Z2,6
L655,1,U1607Z2,7
L655,1,U6056Z2,8
L655,1,U1606Z2,9
L655,1,U4173Z1,10
L655,1,U2921Z1,11
L655,1,U2353Z2,12
L655,1,U1559Z1,13
L655,1,U2352Z2,14
L655,1,U2351Z2,15
L655,1,U2350Z2,16
L655,1,U2349Z2,17
L655,1,U2213Z2,18
L655,1,U2211Z2,19
L655,1,U2210Z2,20
L655,1,U2208Z2,21
L655,1,U2207Z2,22
L655,1,U2379Z2,23
L655,1,U2204Z2,24
L655,1,U2203Z2,25
L655,1,U2202Z2,26
L655,1,U1973Z1,27
L655,1,U1827Z2,28
L655,1,U1942Z3,29
L655,0,U1942Z1,1
L655,0,U1827Z1,2
L655,0,U1973Z2,3
L655,0,U2202Z1,4
L655,0,U2203Z1,5
L655,0,U2204Z1,6
L655,0,U2379Z1,7
L655,0,U2206Z1,8
L655,0,U2207Z1,9
L655,0,U2208Z1,10
L655,0,U2210Z1,11
L655,0,U2211Z1,12
L655,0,U2213Z1,13
L655,0,U2349Z1,14
L655,0,U2350Z1,15
L655,0,U2351Z1,16
L655,0,U2352Z1,17
L655,0,U1559Z2,18
L655,0,U2353Z1,19
L655,0,U2921Z2,20
L655,0,U4173Z1,21
L655,0,U1606Z1,22
L655,0,U6056Z1,23
L655,0,U1607Z1,24
L655,0,U1608Z1,25
L655,0,U1499Z1,26
L655,0,U2354Z1,27
L655,0,U2355Z1,28
L655,0,U5082Z1,29
L655,0,U1610Z2,30
L656,0,U1084Z1,1
L656,0,U1484Z1,2
L656,0,U1312Z1,3
L656,0,U1308Z1,4
L656,0,U1309Z1,5
L656,0,U974Z1,6
L656,0,U977Z1,7
L656,0,U988Z1,8
L656,0,U1300Z1,9
L656,0,U1301Z11,10
L656,0,U2331Z1,11
L656,0,U988Z2,12
L656,0,U977Z2,13
L656,0,U974Z2,14
L656,0,U1309Z1,15
L656,0,U1308Z2,16
L656,0,U1312Z2,17
L656,0,U1084Z1,18
L657,1,U2215Z3,1
L657,1,U2263Z2,2
L657,1,U2262Z2,3
L657,1,U2268Z1,4
L657,1,U2250Z2,5
L657,1,U2332Z2,6
L657,1,U1308Z1,7
L657,1,U1309Z1,8
L657,1,U974Z1,9
L657,1,U977Z1,10
L657,1,U988Z1,11
L657,1,U1300Z1,12
L657,1,U1241Z2,13
L657,1,U1240Z2,14
L657,1,U1247Z2,15
L657,1,U2329Z1,16
L657,1,U1239Z1,17
L657,1,U1244Z1,18
L657,1,U1311Z1,19
L657,1,U2328Z2,20
L657,1,U1946Z1,21
L657,1,U1947Z1,22
L657,1,U1948Z1,23
L657,1,U3356Z2,24
L657,1,U1944Z1,25
L657,1,U1942Z3,26
L657,0,U1826Z3,1
L657,0,U1943Z1,2
L657,0,U1944Z2,3
L657,0,U3356Z1,4
L657,0,U1948Z2,5
L657,0,U2328Z1,6
L657,0,U1311Z2,7
L657,0,U1244Z2,8
L657,0,U1239Z2,9
L657,0,U2329Z2,10
L657,0,U1247Z1,11
L657,0,U1240Z1,12
L657,0,U1241Z1,13
L657,0,U1300Z2,14
L657,0,U988Z2,15
L657,0,U977Z2,16
L657,0,U974Z2,17
L657,0,U1309Z1,18
L657,0,U1308Z2,19
L657,0,U2332Z1,20
L657,0,U2250Z1,21
L657,0,U2268Z2,22
L657,0,U2262Z1,23
L657,0,U2263Z1,24
L657,0,U2215Z3,25
L658,1,U2215Z3,1
L658,1,U2260Z1,2
L658,1,U2220Z1,3
L658,1,U2221Z1,4
L658,1,U2222Z1,5
L658,1,U2266Z1,6
L658,1,U2330Z1,7
L658,1,U2345Z1,8
L658,1,U1971Z1,9
L658,1,U1303Z1,10
L658,1,U1304Z1,11
L658,1,U1305Z1,12
L658,0,U1305Z1,1
L658,0,U1304Z2,2
L658,0,U1303Z2,3
L658,0,U1971Z2,4
L658,0,U2345Z2,5
L658,0,U2330Z2,6
L658,0,U2266Z1,7
L658,0,U2222Z2,8
L658,0,U2220Z2,9
L658,0,U2260Z2,10
L658,0,U2215Z3,11
L659,1,U2026Z1,1
L659,1,U2027Z1,2
L659,1,U2028Z1,3
L659,1,U2029Z1,4
L659,1,U2030Z4,5
L659,1,U2048Z2,6
L659,1,U2050Z2,7
L659,1,U2551Z2,8
L659,1,U2051Z2,9
L659,1,U2550Z2,10
L659,1,U1994Z2,11
L659,1,U1993Z2,12
L659,1,U1992Z2,13
L659,1,U1991Z2,14
L659,1,U1989Z2,15
L659,1,U1990Z2,16
L659,1,U1988Z2,17
L659,1,U1986Z1,18
L659,1,U1987Z3,19
L659,1,U1986Z2,20
L659,1,U1313Z2,21
L659,1,U2165Z2,22
L659,1,U2319Z2,23
L659,1,U2016Z1,24
L659,1,U1978Z1,25
L659,1,U1979Z3,26
L659,1,U2287Z2,27
L659,1,U2320Z2,28
L659,1,U2289Z2,29
L659,1,U2290Z2,30
L659,1,U2291Z2,31
L659,1,U2293Z2,32
L659,1,U2294Z2,33
L659,1,U2270Z2,34
L659,1,U2269Z5,35
L659,0,U2269Z1,1
L659,0,U2270Z1,2
L659,0,U2294Z1,3
L659,0,U2293Z1,4
L659,0,U2291Z1,5
L659,0,U2290Z1,6
L659,0,U2289Z1,7
L659,0,U2320Z1,8
L659,0,U2287Z1,9
L659,0,U1979Z2,10
L659,0,U1978Z2,11
L659,0,U2016Z2,12
L659,0,U2319Z1,13
L659,0,U1985Z1,14
L659,0,U1313Z1,15
L659,0,U1986Z1,16
L659,0,U1987Z3,17
L659,0,U1986Z2,18
L659,0,U1988Z1,19
L659,0,U1990Z1,20
L659,0,U1989Z1,21
L659,0,U1991Z1,22
L659,0,U1992Z1,23
L659,0,U1993Z1,24
L659,0,U1994Z1,25
L659,0,U2550Z1,26
L659,0,U2051Z1,27
L659,0,U2551Z1,28
L659,0,U2050Z1,29
L659,0,U2048Z1,30
L659,0,U2030Z3,31
L659,0,U2029Z2,32
L659,0,U2028Z2,33
L659,0,U2027Z2,34
L659,0,U2026Z2,35
L660,1,U2016Z2,1
L660,1,U2015Z2,2
L660,1,U2014Z2,3
L660,1,U2013Z2,4
L660,1,U1995Z1,5
L660,1,U2295Z2,6
L660,1,U2296Z2,7
L660,1,U2298Z2,8
L660,1,U2299Z2,9
L660,1,U2293Z2,10
L660,1,U2294Z2,11
L660,1,U2270Z2,12
L660,1,U2269Z5,13
L660,0,U2269Z1,1
L660,0,U2270Z1,2
L660,0,U2294Z1,3
L660,0,U2293Z1,4
L660,0,U2299Z1,5
L660,0,U2298Z1,6
L660,0,U2297Z1,7
L660,0,U2296Z1,8
L660,0,U2295Z1,9
L660,0,U1995Z2,10
L660,0,U2012Z1,11
L660,0,U2013Z1,12
L660,0,U2014Z1,13
L660,0,U2015Z1,14
L660,0,U2016Z1,15
L661,1,U2432Z1,1
L661,1,U2431Z1,2
L661,1,U2434Z1,3
L661,1,U5939Z1,4
L661,1,U2433Z1,5
L661,1,U2435Z1,6
L661,1,U1453Z2,7
L661,1,U2429Z1,8
L661,1,U2428Z1,9
L661,1,U1430Z3,10
L661,1,U2421Z1,11
L661,1,U2450Z1,12
L661,1,U2420Z1,13
L661,1,U2272Z1,14
L661,1,U2403Z1,15
L661,1,U2269Z5,16
L661,0,U2269Z1,1
L661,0,U2403Z2,2
L661,0,U2272Z2,3
L661,0,U2420Z2,4
L661,0,U2450Z2,5
L661,0,U2421Z2,6
L661,0,U1430Z4,7
L661,0,U2428Z2,8
L661,0,U2429Z2,9
L661,0,U1453Z1,10
L661,0,U2435Z2,11
L661,0,U2433Z2,12
L661,0,U5939Z2,13
L661,0,U2434Z2,14
L661,0,U2431Z2,15
L661,0,U2432Z2,16
L662,1,U2300Z2,1
L662,1,U2417Z2,2
L662,1,U2416Z2,3
L662,1,U2415Z2,4
L662,1,U2418Z2,5
L662,1,U2309Z51,6
L662,1,U2310Z51,7
L662,1,U2312Z52,8
L662,1,U2409Z2,9
L662,1,U2274Z2,10
L662,1,U2406Z2,11
L662,1,U2405Z2,12
L662,1,U2404Z2,13
L662,1,U2269Z6,14
L662,1,U2399Z1,15
L662,1,U2400Z1,16
L662,1,U2402Z1,17
L662,1,U2422Z1,18
L662,1,U2423Z1,19
L662,1,U2427Z2,20
L662,1,U1281Z2,21
L662,1,U1282Z2,22
L662,1,U1278Z2,23
L662,1,U2446Z1,24
L662,1,U2441Z2,25
L662,1,U4292Z2,26
L662,1,U2213Z2,27
L662,1,U2349Z1,28
L662,1,U4179Z2,29
L662,0,U4179Z1,1
L662,0,U2349Z2,2
L662,0,U2213Z1,3
L662,0,U4292Z1,4
L662,0,U2441Z1,5
L662,0,U2446Z1,6
L662,0,U1278Z3,7
L662,0,U1282Z1,8
L662,0,U1281Z1,9
L662,0,U2427Z1,10
L662,0,U2423Z2,11
L662,0,U2422Z2,12
L662,0,U2402Z2,13
L662,0,U2400Z2,14
L662,0,U1416Z2,15
L662,0,U2398Z1,16
L662,0,U2270Z2,17
L662,0,U2269Z4,18
L662,0,U2404Z1,19
L662,0,U2405Z1,20
L662,0,U2406Z1,21
L662,0,U2274Z1,22
L662,0,U2409Z1,23
L662,0,U2312Z51,24
L662,0,U2310Z52,25
L662,0,U2309Z52,26
L662,0,U2418Z1,27
L662,0,U2415Z1,28
L662,0,U2416Z1,29
L662,0,U2417Z1,30
L662,0,U2300Z1,31
L663,1,U2222Z2,1
L663,1,U2220Z2,2
L663,1,U2260Z2,3
L663,1,U2215Z1,4
L663,1,U2223Z1,5
L663,1,U2225Z1,6
L663,1,U7564Z1,7
L663,1,U2225Z2,8
L663,1,U2224Z1,9
L663,1,U2226Z1,10
L663,1,U2227Z1,11
L663,1,U2232Z1,12
L663,1,U2233Z1,13
L663,1,U2234Z1,14
L663,1,U2235Z1,15
L663,1,U2286Z1,16
L663,1,U2236Z6,17
L663,0,U2236Z3,1
L663,0,U2286Z2,2
L663,0,U2235Z2,3
L663,0,U2234Z2,4
L663,0,U2233Z2,5
L663,0,U2232Z2,6
L663,0,U2227Z2,7
L663,0,U2226Z2,8
L663,0,U2224Z2,9
L663,0,U2225Z1,10
L663,0,U7564Z1,11
L663,0,U2225Z2,12
L663,0,U2223Z2,13
L663,0,U2215Z3,14
L663,0,U2260Z1,15
L663,0,U2220Z1,16
L663,0,U2221Z1,17
L663,0,U2222Z1,18
L664,1,U1621Z2,1
L664,1,U1620Z2,2
L664,1,U1619Z2,3
L664,1,U1618Z1,4
L664,1,U1617Z2,5
L664,1,U1616Z4,6
L664,1,U2367Z2,7
L664,1,U4159Z1,8
L664,1,U1622Z3,9
L664,1,U1615Z1,10
L664,0,U1616Z1,1
L664,0,U1617Z1,2
L664,0,U1618Z2,3
L664,0,U1619Z1,4
L664,0,U1620Z1,5
L664,0,U1621Z1,6
L666,1,U1841Z1,1
L666,1,U1840Z2,2
L666,1,U1839Z2,3
L666,1,U1838Z2,4
L666,1,U1837Z2,5
L666,1,U1923Z2,6
L666,1,U1835Z2,7
L666,1,U1830Z2,8
L666,1,U1829Z4,9
L666,0,U1829Z3,1
L666,0,U1830Z1,2
L666,0,U1835Z1,3
L666,0,U1923Z1,4
L666,0,U1837Z1,5
L666,0,U1838Z1,6
L666,0,U1839Z1,7
L666,0,U1840Z1,8
L666,0,U1841Z1,9
L667,1,U3382Z1,1
L667,1,U3381Z2,2
L667,1,U3380Z2,3
L667,1,U3379Z2,4
L667,1,U3263Z2,5
L667,1,U3262Z6,6
L667,1,U3261Z1,7
L667,1,U2201Z2,8
L667,1,U2200Z2,9
L667,1,U2199Z2,10
L667,1,U2205Z1,11
L667,1,U3001Z1,12
L667,1,U1830Z2,13
L667,1,U1829Z3,14
L667,1,U1828Z2,15
L667,1,U1924Z2,16
L667,1,U1827Z2,17
L667,1,U1942Z3,18
L667,0,U1942Z1,1
L667,0,U1827Z1,2
L667,0,U1924Z1,3
L667,0,U1828Z1,4
L667,0,U1829Z3,5
L667,0,U1830Z1,6
L667,0,U3001Z2,7
L667,0,U2198Z2,8
L667,0,U2205Z1,9
L667,0,U2199Z1,10
L667,0,U2200Z1,11
L667,0,U2201Z1,12
L667,0,U3261Z2,13
L667,0,U3262Z5,14
L667,0,U3263Z1,15
L667,0,U3379Z6,16
L667,0,U3380Z1,17
L667,0,U3381Z1,18
L667,0,U3382Z2,19
L668,1,U9182Z1,1
L668,1,U9183Z2,2
L668,1,U9181Z1,3
L668,1,U4355Z2,4
L668,1,U9180Z2,5
L668,1,U9178Z1,6
L668,1,U9177Z2,7
L668,1,U9176Z2,8
L668,1,U9175Z2,9
L668,1,U9174Z2,10
L668,1,U9167Z1,11
L668,1,U9168Z1,12
L668,1,U9169Z1,13
L668,1,U4188Z1,14
L668,1,U2815Z1,15
L668,0,U2815Z1,1
L668,0,U4188Z2,2
L668,0,U9169Z2,3
L668,0,U9168Z2,4
L668,0,U9166Z2,5
L668,0,U9174Z1,6
L668,0,U9175Z1,7
L668,0,U9176Z1,8
L668,0,U9177Z1,9
L668,0,U9178Z1,10
L668,0,U9179Z1,11
L668,0,U9180Z1,12
L668,0,U4355Z1,13
L668,0,U9181Z1,14
L668,0,U9183Z1,15
L668,0,U9182Z1,16
L669,1,U1473Z1,1
L669,1,U1470Z2,2
L669,1,U1472Z2,3
L669,1,U2378Z2,4
L669,1,U1467Z2,5
L669,1,U1464Z2,6
L669,1,U1465Z2,7
L669,1,U1460Z2,8
L669,1,U1459Z2,9
L669,1,U2363Z2,10
L669,1,U2362Z2,11
L669,1,U1829Z2,12
L669,1,U1828Z2,13
L669,1,U1924Z2,14
L669,1,U1827Z2,15
L669,1,U1942Z3,16
L669,0,U1942Z2,1
L669,0,U1827Z1,2
L669,0,U1924Z1,3
L669,0,U1828Z1,4
L669,0,U1829Z2,5
L669,0,U2363Z1,6
L669,0,U1459Z1,7
L669,0,U1460Z1,8
L669,0,U1465Z1,9
L669,0,U1466Z2,10
L669,0,U1462Z1,11
L669,0,U1466Z1,12
L669,0,U1464Z1,13
L669,0,U1467Z1,14
L669,0,U2378Z1,15
L669,0,U1472Z1,16
L669,0,U1470Z1,17
L669,0,U1473Z1,18
L670,1,U1473Z1,1
L670,1,U1471Z2,2
L670,1,U1468Z2,3
L670,1,U3001Z1,4
L670,1,U1830Z2,5
L670,1,U1829Z2,6
L670,1,U1828Z2,7
L670,1,U1924Z2,8
L670,1,U1827Z2,9
L670,1,U1942Z3,10
L670,0,U1942Z2,1
L670,0,U1827Z1,2
L670,0,U1924Z1,3
L670,0,U1828Z1,4
L670,0,U1829Z2,5
L670,0,U1830Z1,6
L670,0,U3001Z2,7
L670,0,U1468Z1,8
L670,0,U1470Z2,9
L670,0,U1472Z2,10
L671,1,U1193Z2,1
L671,1,U2193Z2,2
L671,1,U1821Z1,3
L671,1,U1095Z2,4
L671,1,U1672Z1,5
L671,1,U2572Z1,6
L671,1,U1671Z1,7
L671,0,U2471Z2,1
L671,0,U1821Z1,2
L671,0,U1671Z1,3
L671,0,U2572Z2,4
L671,0,U1672Z2,5
L671,0,U1095Z1,6
L671,0,U7531Z1,7
L673,1,U9572Z2,1
L673,1,U9569Z2,2
L673,1,U9566Z2,3
L673,1,U9571Z1,4
L673,1,U9568Z1,5
L673,1,U9560Z1,6
L673,1,U3065Z1,7
L673,1,U9575Z1,8
L673,1,U9574Z1,9
L673,1,U9577Z1,10
L673,1,U9561Z2,11
L673,1,U9562Z1,12
L673,1,U9558Z1,13
L673,1,U9556Z3,14
L673,1,U3084Z2,15
L673,1,U3081Z1,16
L673,1,U2973Z10,17
L673,0,U2973Z6,1
L673,0,U3077Z1,2
L673,0,U3084Z1,3
L673,0,U9556Z4,4
L673,0,U9558Z2,5
L673,0,U9562Z2,6
L673,0,U9561Z2,7
L673,0,U9577Z1,8
L673,0,U9574Z2,9
L673,0,U9575Z2,10
L673,0,U3065Z2,11
L673,0,U9560Z2,12
L673,0,U9568Z2,13
L673,0,U9571Z1,14
L673,0,U9566Z1,15
L673,0,U9569Z1,16
L673,0,U9572Z1,17
L674,1,U4164Z2,1
L674,1,U9884Z1,2
L674,1,U9885Z52,3
L674,1,U9888Z1,4
L674,1,U9889Z1,5
L674,1,U9890Z1,6
L674,1,U9892Z1,7
L674,1,U9893Z1,8
L674,1,U9569Z1,9
L674,1,U9570Z1,10
L674,1,U9580Z1,11
L674,1,U9579Z1,12
L674,1,U9578Z1,13
L674,1,U9576Z1,14
L674,1,U9557Z1,15
L674,1,U6697Z1,16
L674,1,U9556Z1,17
L674,1,U3084Z2,18
L674,1,U3081Z1,19
L674,1,U2973Z10,20
L674,0,U2973Z6,1
L674,0,U3077Z1,2
L674,0,U3084Z1,3
L674,0,U9556Z2,4
L674,0,U6697Z1,5
L674,0,U9557Z2,6
L674,0,U9576Z2,7
L674,0,U9578Z2,8
L674,0,U9579Z2,9
L674,0,U9580Z2,10
L674,0,U9570Z2,11
L674,0,U9572Z1,12
L674,0,U9569Z2,13
L674,0,U9893Z2,14
L674,0,U9892Z2,15
L674,0,U9890Z2,16
L674,0,U9889Z2,17
L674,0,U9888Z1,18
L674,0,U9885Z51,19
L674,0,U9884Z1,20
L675,1,U1442Z2,1
L675,1,U1443Z2,2
L675,1,U1442Z5,3
L675,1,U9594Z2,4
L675,1,U9586Z2,5
L675,1,U9581Z1,6
L675,1,U9583Z2,7
L675,1,U9582Z2,8
L675,1,U9603Z2,9
L675,1,U9604Z1,10
L675,1,U9605Z2,11
L675,1,U9607Z2,12
L675,1,U2818Z2,13
L675,1,U9589Z2,14
L675,1,U4980Z1,15
L675,1,U2817Z1,16
L675,1,U7357Z2,17
L675,1,U6018Z1,18
L675,1,U2816Z12,19
L675,0,U2816Z10,1
L675,0,U7357Z1,2
L675,0,U2817Z2,3
L675,0,U4980Z2,4
L675,0,U9589Z1,5
L675,0,U2818Z1,6
L675,0,U9607Z1,7
L675,0,U9605Z1,8
L675,0,U9604Z1,9
L675,0,U9603Z1,10
L675,0,U9582Z1,11
L675,0,U9583Z1,12
L675,0,U9581Z1,13
L675,0,U9586Z1,14
L675,0,U9594Z1,15
L675,0,U1442Z4,16
L675,0,U1443Z1,17
L675,0,U1442Z1,18
L676,1,U3165Z2,1
L676,1,U3062Z2,2
L676,1,U3061Z2,3
L676,1,U3048Z2,4
L676,1,U3040Z2,5
L676,1,U3039Z1,6
L676,1,U3040Z1,7
L676,1,U3048Z1,8
L676,1,U9573Z1,9
L676,1,U9563Z1,10
L676,1,U9564Z1,11
L676,1,U9565Z1,12
L676,1,U4161Z1,13
L676,1,U9555Z51,14
L676,1,U9554Z1,15
L676,1,U9553Z1,16
L676,1,U3087Z2,17
L676,1,U3078Z2,18
L676,1,U2973Z10,19
L676,0,U2973Z5,1
L676,0,U3078Z1,2
L676,0,U3087Z1,3
L676,0,U9553Z2,4
L676,0,U9554Z2,5
L676,0,U9555Z52,6
L676,0,U4161Z2,7
L676,0,U9565Z2,8
L676,0,U9564Z2,9
L676,0,U9563Z2,10
L676,0,U9573Z2,11
L676,0,U3048Z2,12
L676,0,U3040Z2,13
L676,0,U3039Z1,14
L676,0,U3040Z1,15
L676,0,U3048Z1,16
L676,0,U3061Z1,17
L676,0,U3062Z1,18
L676,0,U3165Z2,19
L677,1,U4929Z1,1
L677,1,U2353Z2,2
L677,1,U1559Z1,3
L677,1,U1278Z3,4
L677,1,U1282Z1,5
L677,1,U1281Z1,6
L677,1,U2427Z1,7
L677,1,U2438Z2,8
L677,1,U2437Z4,9
L677,1,U2440Z2,10
L677,1,U2380Z2,11
L677,1,U2315Z1,12
L677,1,U1610Z2,13
L677,0,U1610Z2,1
L677,0,U4126Z1,2
L677,0,U2380Z1,3
L677,0,U2440Z1,4
L677,0,U2437Z3,5
L677,0,U2438Z1,6
L677,0,U2427Z1,7
L677,0,U1281Z2,8
L677,0,U1282Z2,9
L677,0,U1278Z2,10
L677,0,U1559Z2,11
L677,0,U2353Z1,12
L677,0,U4929Z1,13
L678,1,U1442Z2,1
L678,1,U1443Z2,2
L678,1,U1442Z5,3
L678,1,U9594Z2,4
L678,1,U9586Z2,5
L678,1,U9581Z1,6
L678,1,U9583Z2,7
L678,1,U9582Z2,8
L678,1,U2870Z4,9
L678,1,U2870Z2,10
L678,1,U9601Z1,11
L678,1,U9597Z1,12
L678,1,U9590Z1,13
L678,1,U9591Z1,14
L678,1,U9600Z1,15
L678,1,U9598Z1,16
L678,1,U2578Z1,17
L678,1,U2579Z4,18
L678,0,U2579Z7,1
